developer,total_games,average_owner,median_owner,total_revenue,mean_revenue,median_revenue,std_dev_revenue,mean_approval,median_approval,std_dev_approval,rank_score
Berserk Games,1,1500000.0,1500000.0,22485000.0,22485000.0,22485000.0,0.0,0.9445791726105564,0.9445791726105564,0.0,0.9610526644202022
Dominique Grieshofer,2,425000.0,212500.0,755750.0,377875.0,377875.0,450603.79631112743,0.9536863247899934,0.9536863247899934,0.00039296693342683384,0.9609913210593867
Runic Games,3,5150000.0,1500000.0,71198500.0,23732833.333333332,16485000.0,25880929.930806838,0.9187381510539668,0.923466924191212,0.027788295343368505,0.9603751206097181
"COMPILE HEART Co., Ltd.",1,350000.0,350000.0,6821499.999999999,6821499.999999999,6821499.999999999,0.0,0.9504888703973372,0.9504888703973372,0.0,0.9602405986207709
"FELISTELLA Co., Ltd.",1,350000.0,350000.0,6821499.999999999,6821499.999999999,6821499.999999999,0.0,0.9504888703973372,0.9504888703973372,0.0,0.9602405986207709
"IDEA FACTORY Co., Ltd.",1,350000.0,350000.0,6821499.999999999,6821499.999999999,6821499.999999999,0.0,0.9504888703973372,0.9504888703973372,0.0,0.9602405986207709
DYA Games,1,75000.0,75000.0,749250.0,749250.0,749250.0,0.0,0.9529816513761468,0.9529816513761468,0.0,0.9601622594392594
Sorath,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.952604611443211,0.952604611443211,0.0,0.9600401342907067
Treasure,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.952316076294278,0.952316076294278,0.0,0.9595300647375818
Cold Beam Games,1,750000.0,750000.0,5242500.0,5242500.0,5242500.0,0.0,0.9504830917874396,0.9504830917874396,0.0,0.9594537762643541
Pine Studio,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.952247191011236,0.952247191011236,0.0,0.9593385508830171
Eidos-Montréal,4,13250000.0,2500000.0,316117500.0,79029375.0,73083750.0,55631735.33660891,0.8260088195584926,0.8190647680337789,0.13528846502517242,0.9590134679082
Tamsoft,3,375000.0,150000.0,7046250.0,2348750.0,2248500.0,531760.2255716384,0.9459641584704165,0.9492224690574421,0.013124426815423446,0.958867454192408
Final Form Games,1,750000.0,750000.0,5242500.0,5242500.0,5242500.0,0.0,0.9499514091350826,0.9499514091350826,0.0,0.9588306643561914
Elixir Studios,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.951081359423275,0.951081359423275,0.0,0.9587736566713875
Baroque Decay,1,75000.0,75000.0,539250.0,539250.0,539250.0,0.0,0.9516339869281045,0.9516339869281045,0.0,0.9584791046091957
Knuist & Perzik,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.9501661129568106,0.9501661129568106,0.0,0.958392643836055
"Jackbox Games, Inc.",3,1050000.0,350000.0,19939499.999999996,6646499.999999999,6646499.999999999,0.0,0.9359902448646564,0.9433628318584071,0.0185441640763986,0.9583696434176014
marbenx,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.9512728948277848,0.9512728948277848,0.0,0.9579261158584397
Metanet Software Inc.,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.9506833036244801,0.9506833036244801,0.0,0.9579129262169203
Number None,1,1500000.0,1500000.0,16485000.0,16485000.0,16485000.0,0.0,0.944179320318149,0.944179320318149,0.0,0.957619961328212
Hanako Games,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.9488340882402282,0.9488340882402282,0.0,0.9561399400571253
Sketchy Logic,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.9495026778882938,0.9495026778882938,0.0,0.9561220855696706
Obsidian Entertainment,7,13450000.0,1500000.0,205945500.0,29420785.714285713,25165000.0,29094318.73644913,0.8825640684235495,0.8629881281266333,0.06342278194635698,0.9560633347667835
Frontwing,1,35000.0,35000.0,1049650.0,1049650.0,1049650.0,0.0,0.9492455418381345,0.9492455418381345,0.0,0.9559320829013471
Clever Endeavour Games,1,750000.0,750000.0,8242500.0,8242500.0,8242500.0,0.0,0.9460461777724608,0.9460461777724608,0.0,0.955735926961644
Squad,1,3500000.0,3500000.0,104965000.0,104965000.0,104965000.0,0.0,0.9051673517322373,0.9051673517322373,0.0,0.9556098807631872
David Stark,1,75000.0,75000.0,854250.0,854250.0,854250.0,0.0,0.9490124023886082,0.9490124023886082,0.0,0.9555623217311925
Technocrat Games,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.9485981308411215,0.9485981308411215,0.0,0.9554691827806284
Troika Games,1,750000.0,750000.0,11242500.0,11242500.0,11242500.0,0.0,0.9445040625479074,0.9445040625479074,0.0,0.9554106720760225
Lab Zero Games,1,1500000.0,1500000.0,10485000.0,10485000.0,10485000.0,0.0,0.9446353065539113,0.9446353065539113,0.0,0.9551902685394598
TaleWorlds Entertainment,3,6500000.0,1500000.0,76435000.0,25478333.333333332,11985000.0,23371138.89679605,0.9145740530934449,0.9167620137299771,0.05820986480401389,0.9551041305271505
Studio Élan,1,350000.0,350000.0,3601499.9999999995,3601499.9999999995,3601499.9999999995,0.0,0.9474097331240189,0.9474097331240189,0.0,0.9550412374579116
Studio Coattails,1,350000.0,350000.0,3601499.9999999995,3601499.9999999995,3601499.9999999995,0.0,0.9474097331240189,0.9474097331240189,0.0,0.9550412374579116
Asteroid Base,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.9468354430379747,0.9468354430379747,0.0,0.954489224983877
Endnight Games Ltd,1,3500000.0,3500000.0,54215000.0,54215000.0,54215000.0,0.0,0.925582993271382,0.925582993271382,0.0,0.9544649657126325
For Fun Labs,1,75000.0,75000.0,1161750.0,1161750.0,1161750.0,0.0,0.9478186484174508,0.9478186484174508,0.0,0.9543151970244419
Witch Beam,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.9475240206947524,0.9475240206947524,0.0,0.954210366417307
Studio Pixel,2,900000.0,450000.0,9291000.0,4645500.0,4645500.0,5086926.183856023,0.944199355573011,0.944199355573011,0.01811606190494447,0.9540894963382615
RobTop Games,1,1500000.0,1500000.0,4185000.0,4185000.0,4185000.0,0.0,0.9463455775476879,0.9463455775476879,0.0,0.9540823453586506
OVERKILL Software,1,3500000.0,3500000.0,38465000.0,38465000.0,38465000.0,0.0,0.9318683092151272,0.9318683092151272,0.0,0.9540503778332273
sparsevector,1,150000.0,150000.0,313500.0,313500.0,313500.0,0.0,0.9478699551569507,0.9478699551569507,0.0,0.9539562781606814
Gone North Games,1,7500000.0,7500000.0,74925000.0,74925000.0,74925000.0,0.0,0.9160789123990596,0.9160789123990596,0.0,0.9535575986752135
Dodge Roll,1,1500000.0,1500000.0,16485000.0,16485000.0,16485000.0,0.0,0.9406862745098039,0.9406862745098039,0.0,0.9535262440905156
Bithell Games,3,975000.0,150000.0,7100250.0,2366750.0,2248500.0,2069160.7447223621,0.8927760302417317,0.9445148213833291,0.09327790728621035,0.9533769464457373
Adventure Planning Service,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.9469424460431655,0.9469424460431655,0.0,0.9532323738411639
YOTSUBANE,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.9469424460431655,0.9469424460431655,0.0,0.9532323738411639
The Game Kitchen,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.9469026548672567,0.9469026548672567,0.0,0.9531857400918048
Red Barrels,2,4250000.0,2125000.0,72057500.0,36028750.0,36028750.0,25719241.3987077,0.9163578774347259,0.9163578774347259,0.06064974554083011,0.9524679464534094
Storia,1,10000.0,10000.0,113900.0,113900.0,113900.0,0.0,0.9466824644549763,0.9466824644549763,0.0,0.9524659786458936
Narrator,1,10000.0,10000.0,113900.0,113900.0,113900.0,0.0,0.9466824644549763,0.9466824644549763,0.0,0.9524659786458936
Akaba Studio,1,35000.0,35000.0,59150.0,59150.0,59150.0,0.0,0.9465361445783133,0.9465361445783133,0.0,0.9522674499648939
Doborog Games,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.9457286432160804,0.9457286432160804,0.0,0.9521062520896184
Artifex Mundi,6,750000.0,150000.0,5242500.0,873750.0,1048500.0,270721.53589989844,0.862804413087439,0.943232046872681,0.20509854080924106,0.9509558265701527
"What Pumpkin Games, Inc.",1,350000.0,350000.0,1956500.0,1956500.0,1956500.0,0.0,0.9444805194805195,0.9444805194805195,0.0,0.9507956550881993
"Epic Games, Inc.",4,2200000.0,550000.0,20228000.0,5057000.0,3819500.0,3754015.2281701434,0.9352819584492984,0.9366911430329294,0.041008447319160604,0.9506932004851778
Big Corporation,1,750000.0,750000.0,592500.0,592500.0,592500.0,0.0,0.9441544592243363,0.9441544592243363,0.0,0.9497396880607912
Felistella,2,700000.0,350000.0,13642999.999999998,6821499.999999999,6821499.999999999,0.0,0.9385896476973496,0.9385896476973496,0.02422535033460975,0.949665085688969
Smoking WOLF,1,350000.0,350000.0,801500.0,801500.0,801500.0,0.0,0.9439120631341601,0.9439120631341601,0.0,0.9495588582169203
SANDLOT,1,350000.0,350000.0,5421500.0,5421500.0,5421500.0,0.0,0.9418554006968641,0.9418554006968641,0.0,0.9494308781776921
深爪貴族,1,150000.0,150000.0,238500.0,238500.0,238500.0,0.0,0.9438549955791335,0.9438549955791335,0.0,0.9492138466330592
"M2 Co.,LTD",1,35000.0,35000.0,384650.0,384650.0,384650.0,0.0,0.9436392914653784,0.9436392914653784,0.0,0.9490332499163759
Thomas Happ Games LLC,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.9428309385509018,0.9428309385509018,0.0,0.9490066612341972
Remedy Entertainment,5,8000000.0,1500000.0,103120000.0,20624000.0,9285000.0,20079205.085734844,0.8603520567683782,0.900252235725751,0.09088264081919412,0.9489380930801478
Makoto Sanada,1,75000.0,75000.0,524250.0,524250.0,524250.0,0.0,0.9434422233057045,0.9434422233057045,0.0,0.9488712580314935
Looking Glass Studios,3,1850000.0,750000.0,10731500.0,3577166.6666666665,3742500.0,1753854.4219328277,0.9332818360254534,0.939124638969118,0.013689418919553446,0.9488537498378222
Acid Wizard Studio,1,350000.0,350000.0,4196500.0,4196500.0,4196500.0,0.0,0.9418661455788959,0.9418661455788959,0.0,0.9488383021179261
OhNoo Studio,1,75000.0,75000.0,696749.9999999999,696749.9999999999,696749.9999999999,0.0,0.9431230610134437,0.9431230610134437,0.0,0.948582429553793
Crowbar Collective,1,1500000.0,1500000.0,22485000.0,22485000.0,22485000.0,0.0,0.9338935944944415,0.9338935944944415,0.0,0.948529572045008
Heart Machine,1,750000.0,750000.0,11242500.0,11242500.0,11242500.0,0.0,0.9386278515491998,0.9386278515491998,0.0,0.9485239756003334
Ninja Theory,3,2600000.0,750000.0,59974000.0,19991333.333333332,18742500.0,15407255.890759176,0.9024185940105017,0.9180737109658679,0.046816671593035,0.9485094052853641
Bombservice,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.9420775490665391,0.9420775490665391,0.0,0.9482215323407357
Team Reptile,3,1175000.0,350000.0,13038250.0,4346083.333333333,4196500.0,3074355.46429383,0.9302775098382264,0.937567665102851,0.038042925636943316,0.9481686051308366
Satsu,1,35000.0,35000.0,55650.0,55650.0,55650.0,0.0,0.9430147058823529,0.9430147058823529,0.0,0.9481387282862196
Giant Army,1,350000.0,350000.0,6821499.999999999,6821499.999999999,6821499.999999999,0.0,0.9401111993645751,0.9401111993645751,0.0,0.9480783616720123
SteelRaven7,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.9412675474814203,0.9412675474814203,0.0,0.9479638625156537
"MicroProse Software, Inc",1,1500000.0,1500000.0,4485000.0,4485000.0,4485000.0,0.0,0.9408952629291613,0.9408952629291613,0.0,0.9478429878596957
Squid In A Box Ltd,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.941972920696325,0.941972920696325,0.0,0.9471859717171398
Mediatonic,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.9410390077296423,0.9410390077296423,0.0,0.9470044012734141
Hato Moa,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.9410390077296423,0.9410390077296423,0.0,0.9470044012734141
B52 Development Team,1,10000.0,10000.0,20900.0,20900.0,20900.0,0.0,0.9420035149384886,0.9420035149384886,0.0,0.94693648381329
Ian Fitz,1,35000.0,35000.0,244650.0,244650.0,244650.0,0.0,0.941834451901566,0.941834451901566,0.0,0.9468488842517921
Black Isle Studios,1,1500000.0,1500000.0,11985000.0,11985000.0,11985000.0,0.0,0.9367985823981099,0.9367985823981099,0.0,0.9467469478243369
DoubleDutch Games,1,1500000.0,1500000.0,16485000.0,16485000.0,16485000.0,0.0,0.9347796853287911,0.9347796853287911,0.0,0.946603945537048
Ndemic Creations,1,1500000.0,1500000.0,17985000.0,17985000.0,17985000.0,0.0,0.934,0.934,0.0,0.9464312067376291
Kumobius,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.941358024691358,0.941358024691358,0.0,0.9463175028580852
Rusty Lake,3,375000.0,150000.0,753750.0,251250.0,238500.0,42340.140528817334,0.9423879152031689,0.9409559512652296,0.0048264239330193005,0.9460708179695709
Hothead Games,1,150000.0,150000.0,1198500.0,1198500.0,1198500.0,0.0,0.9407665505226481,0.9407665505226481,0.0,0.9460685607535568
Flippfly LLC,1,750000.0,750000.0,5242500.0,5242500.0,5242500.0,0.0,0.9387609355472237,0.9387609355472237,0.0,0.9457158536327935
Date Nighto,1,35000.0,35000.0,524650.0,524650.0,524650.0,0.0,0.9406207827260459,0.9406207827260459,0.0,0.9455648342619101
Rocket Bear Games,1,350000.0,350000.0,3986500.0,3986500.0,3986500.0,0.0,0.9389716482460355,0.9389716482460355,0.0,0.9453423177998301
2D BOY,1,1500000.0,1500000.0,10485000.0,10485000.0,10485000.0,0.0,0.935807150595883,0.935807150595883,0.0,0.9448440045036113
Terrible Toybox,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.9392771084337349,0.9392771084337349,0.0,0.9448417070913875
Matt Thorson,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.9384539635647464,0.9384539635647464,0.0,0.9446664488510873
Vicarious Visions,1,150000.0,150000.0,5248500.0,5248500.0,5248500.0,0.0,0.9375,0.9375,0.0,0.9442410490751031
Edmund McMillen,3,4000000.0,350000.0,16660000.0,5553333.333333333,1648500.0,7290932.936417214,0.9105108941341865,0.9326732673267327,0.06107318930621321,0.9442217561748872
Fiddlesticks Games,1,150000.0,150000.0,1798500.0,1798500.0,1798500.0,0.0,0.9388535031847134,0.9388535031847134,0.0,0.9441229509493236
IO Interactive A/S,2,9000000.0,4500000.0,348210000.0,174105000.0,174105000.0,230969359.0067739,0.7926205911929868,0.7926205911929868,0.09571640053259171,0.9438760790627843
DrinkBox Studios,3,1250000.0,350000.0,12592500.0,4197500.0,4021500.0,3210620.0335760694,0.9248162531027807,0.9340540540540541,0.01703475125306954,0.943830578923324
Minority Media Inc.,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.9376218323586745,0.9376218323586745,0.0,0.9436912226304109
Cavalier Game Studios,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.9382537385431742,0.9382537385431742,0.0,0.9436423563838992
Deck Nine,1,750000.0,750000.0,10492500.0,10492500.0,10492500.0,0.0,0.9345532831001077,0.9345532831001077,0.0,0.9433782244570528
KillHouse Games,2,785000.0,392500.0,11627150.0,5813575.0,5813575.0,7677659.364106355,0.9340096978276801,0.9340096978276801,0.013498966558789856,0.9433016975077401
Splashteam,1,35000.0,35000.0,384650.0,384650.0,384650.0,0.0,0.9387417218543046,0.9387417218543046,0.0,0.9432934840387651
FRENCH-BREAD,2,70000.0,35000.0,1889300.0,944650.0,944650.0,197989.8987322333,0.9380958145836606,0.9380958145836606,0.003759297724716664,0.9432798252216934
Sidhe,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.937682570593963,0.937682570593963,0.0,0.9430707842201397
sebagamesdev,1,35000.0,35000.0,524650.0,524650.0,524650.0,0.0,0.9381313131313131,0.9381313131313131,0.0,0.9426472702928573
Iron Lore Entertainment,1,3500000.0,3500000.0,62964999.99999999,62964999.99999999,62964999.99999999,0.0,0.9115693210249332,0.9115693210249332,0.0,0.9423641064551561
Sparpweed,1,350000.0,350000.0,3146500.0,3146500.0,3146500.0,0.0,0.9367505995203836,0.9367505995203836,0.0,0.9423243601199587
Codeglue,1,350000.0,350000.0,3146500.0,3146500.0,3146500.0,0.0,0.9367505995203836,0.9367505995203836,0.0,0.9423243601199587
Crazy Monkey Studios,1,150000.0,150000.0,1543499.9999999998,1543499.9999999998,1543499.9999999998,0.0,0.9372909698996655,0.9372909698996655,0.0,0.942165747304457
Claeysbrothers,1,150000.0,150000.0,1543499.9999999998,1543499.9999999998,1543499.9999999998,0.0,0.9372909698996655,0.9372909698996655,0.0,0.942165747304457
Con Man Games,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.9376693766937669,0.9376693766937669,0.0,0.9421423813283829
Quiet River,10,1010000.0,75000.0,797900.0,79790.0,59250.0,34676.11089304374,0.9310305909256295,0.9375094907002641,0.030372276583932347,0.9420535076429996
Idea Factory,8,1450000.0,150000.0,26730500.0,3341312.5,2623500.0,2287681.1667135158,0.8944149513292856,0.926488623963377,0.08010424894326769,0.9419485690147812
Mutant Entertainment Studios,1,75000.0,75000.0,59250.0,59250.0,59250.0,0.0,0.9377289377289377,0.9377289377289377,0.0,0.9419457868915585
Team Fractal Alligator,1,3500000.0,3500000.0,25165000.0,25165000.0,25165000.0,0.0,0.9269799403067953,0.9269799403067953,0.0,0.941750992300327
House On Fire,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.9362549800796812,0.9362549800796812,0.0,0.941397702268931
Tomorrow Corporation,2,1100000.0,550000.0,7689000.0,3844500.0,3844500.0,1977070.560197587,0.9336462353674286,0.9336462353674286,0.0007585203259075068,0.9409302272166874
Love Conquers All Games,1,150000.0,150000.0,1078500.0,1078500.0,1078500.0,0.0,0.9362867098058736,0.9362867098058736,0.0,0.9407590754732372
Compile Heart,6,1225000.0,150000.0,23920250.0,3986708.3333333335,3246000.0,2303001.2723436924,0.9152868452899235,0.926488623963377,0.05117073428192683,0.940560262720795
nornware AB,1,35000.0,35000.0,384650.0,384650.0,384650.0,0.0,0.9360222531293463,0.9360222531293463,0.0,0.9401063698102196
Elliptic Games,1,35000.0,35000.0,398650.0,398650.0,398650.0,0.0,0.9359730412805392,0.9359730412805392,0.0,0.9400556116026272
Victor Solodilov,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.9356955380577427,0.9356955380577427,0.0,0.9398291172911868
Denis Novikov,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.9356955380577427,0.9356955380577427,0.0,0.9398291172911868
Refract,1,150000.0,150000.0,2923499.9999999995,2923499.9999999995,2923499.9999999995,0.0,0.9346298031865042,0.9346298031865042,0.0,0.9397287018374297
Tendershoot,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.9353796445880452,0.9353796445880452,0.0,0.9396812089753035
A Jolly Corpse,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.9353796445880452,0.9353796445880452,0.0,0.9396812089753035
Arrowhead Game Studios,3,5000000.0,750000.0,51200000.0,17066666.666666668,11992500.0,9445680.339887293,0.8696356980395393,0.9141458296905053,0.07737272289382316,0.9395715877595525
Design Factory,1,75000.0,75000.0,1161750.0,1161750.0,1161750.0,0.0,0.9351659751037344,0.9351659751037344,0.0,0.9394867436661845
Double Fine Productions,13,11050000.0,350000.0,105039500.0,8079961.538461538,3496500.0,11013506.755838372,0.8043781390918832,0.8913043478260869,0.21789005455685628,0.9393997699785145
Zoë Mode,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.9353233830845771,0.9353233830845771,0.0,0.9393929657740486
Madgarden,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.9339169726066083,0.9339169726066083,0.0,0.9393492674822572
Rocketcat Games,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.9339169726066083,0.9339169726066083,0.0,0.9393492674822572
Pixel Ferrets,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.9348049281314168,0.9348049281314168,0.0,0.939304072216988
Stellar Jockeys,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.933252427184466,0.933252427184466,0.0,0.9392620667647612
Gausswerks,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.933252427184466,0.933252427184466,0.0,0.9392620667647612
